"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"445","male","stockpile_wood",69.8,824,"percentage","winter_cope_how","hoh_gender_final","male"," ",575,"winter_cope_how/male","2",1,"Stock pile firewood",NA,"hoh_gender_final","What are those steps?"
"446","male","reduce_meals",28.6,824,"percentage","winter_cope_how","hoh_gender_final","male"," ",236,"winter_cope_how/male","2",3,"Reduce number or size of meals",NA,"hoh_gender_final","What are those steps?"
"447","male","move",6,824,"percentage","winter_cope_how","hoh_gender_final","male"," ",49,"winter_cope_how/male","2",4,"Movement / change location",NA,"hoh_gender_final","What are those steps?"
"448","male","other",0.4,824,"percentage","winter_cope_how","hoh_gender_final","male"," ",3,"winter_cope_how/male","2",5,"Other",NA,"hoh_gender_final","What are those steps?"
"449","female","blanket",6,631,"percentage","priority_first","hoh_gender_final","female"," ",38,"priority_first/female","1",4,"Blankets and quilts",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"450","female","clothing",4.8,631,"percentage","priority_first","hoh_gender_final","female"," ",30,"priority_first/female","1",5,"Clothing",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"451","female","floor_mat",0.1,631,"percentage","priority_first","hoh_gender_final","female"," ",1,"priority_first/female","1",11,"Thermal floor mats",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"452","female","fuel",30.8,631,"percentage","priority_first","hoh_gender_final","female"," ",194,"priority_first/female","1",2,"Heating materials / Fuel",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"453","female","kitchen",3.7,631,"percentage","priority_first","hoh_gender_final","female"," ",23,"priority_first/female","1",6,"Cooking materials/kitchen materials",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"454","female","none",0,631,"percentage","priority_first","hoh_gender_final","female"," ",0,"priority_first/female","1",12,"No needs",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"455","female","rent_support",12.5,631,"percentage","priority_first","hoh_gender_final","female"," ",79,"priority_first/female","1",3,"Rental support",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"456","female","repair",34.8,631,"percentage","priority_first","hoh_gender_final","female"," ",220,"priority_first/female","1",1,"Shelter repair / insulation",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"457","female","stove",2.9,631,"percentage","priority_first","hoh_gender_final","female"," ",18,"priority_first/female","1",7,"Heating stoves",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"458","female","tarpaulin",0.8,631,"percentage","priority_first","hoh_gender_final","female"," ",5,"priority_first/female","1",10,"Tarpaulin sheets",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"459","female","utilities",1.9,631,"percentage","priority_first","hoh_gender_final","female"," ",12,"priority_first/female","1",8,"Utilities",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"460","female","water_cont",1.7,631,"percentage","priority_first","hoh_gender_final","female"," ",11,"priority_first/female","1",9,"Buckets or other water containers",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"461","male","blanket",7.2,4844,"percentage","priority_first","hoh_gender_final","male"," ",349,"priority_first/male","2",3,"Blankets and quilts",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"462","male","clothing",5.4,4844,"percentage","priority_first","hoh_gender_final","male"," ",262,"priority_first/male","2",4,"Clothing",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"463","male","floor_mat",0.3,4844,"percentage","priority_first","hoh_gender_final","male"," ",15,"priority_first/male","2",11,"Thermal floor mats",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"464","male","fuel",41.6,4844,"percentage","priority_first","hoh_gender_final","male"," ",2015,"priority_first/male","2",1,"Heating materials / Fuel",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"465","male","kitchen",1.6,4844,"percentage","priority_first","hoh_gender_final","male"," ",78,"priority_first/male","2",9,"Cooking materials/kitchen materials",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"466","male","none",0.1,4844,"percentage","priority_first","hoh_gender_final","male"," ",5,"priority_first/male","2",12,"No needs",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"467","male","rent_support",4.6,4844,"percentage","priority_first","hoh_gender_final","male"," ",223,"priority_first/male","2",5,"Rental support",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"468","male","repair",31,4844,"percentage","priority_first","hoh_gender_final","male"," ",1502,"priority_first/male","2",2,"Shelter repair / insulation",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"469","male","stove",1.7,4844,"percentage","priority_first","hoh_gender_final","male"," ",82,"priority_first/male","2",7,"Heating stoves",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"470","male","tarpaulin",0.9,4844,"percentage","priority_first","hoh_gender_final","male"," ",44,"priority_first/male","2",10,"Tarpaulin sheets",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"471","male","utilities",4,4844,"percentage","priority_first","hoh_gender_final","male"," ",194,"priority_first/male","2",6,"Utilities",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"472","male","water_cont",1.7,4844,"percentage","priority_first","hoh_gender_final","male"," ",82,"priority_first/male","2",8,"Buckets or other water containers",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's first priority need during the winter period?"
"473","female","blanket",13.2,631,"percentage","priority_second","hoh_gender_final","female"," ",83,"priority_second/female","1",3,"Blankets and quilts",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"474","female","clothing",11.6,631,"percentage","priority_second","hoh_gender_final","female"," ",73,"priority_second/female","1",4,"Clothing",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"475","female","floor_mat",1.2,631,"percentage","priority_second","hoh_gender_final","female"," ",8,"priority_second/female","1",11,"Thermal floor mats",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"476","female","fuel",25.3,631,"percentage","priority_second","hoh_gender_final","female"," ",160,"priority_second/female","1",1,"Heating materials / Fuel",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"477","female","kitchen",7.9,631,"percentage","priority_second","hoh_gender_final","female"," ",50,"priority_second/female","1",5,"Cooking materials/kitchen materials",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"478","female","none",0,631,"percentage","priority_second","hoh_gender_final","female"," ",0,"priority_second/female","1",12,"No needs",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"479","female","other",0,631,"percentage","priority_second","hoh_gender_final","female"," ",0,"priority_second/female","1",13,"Other (Specify)",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"480","female","rent_support",6.4,631,"percentage","priority_second","hoh_gender_final","female"," ",40,"priority_second/female","1",7,"Rental support",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"481","female","repair",15.3,631,"percentage","priority_second","hoh_gender_final","female"," ",97,"priority_second/female","1",2,"Shelter repair / insulation",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"482","female","stove",5.5,631,"percentage","priority_second","hoh_gender_final","female"," ",35,"priority_second/female","1",8,"Heating stoves",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"483","female","tarpaulin",3,631,"percentage","priority_second","hoh_gender_final","female"," ",19,"priority_second/female","1",10,"Tarpaulin sheets",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"484","female","utilities",3.9,631,"percentage","priority_second","hoh_gender_final","female"," ",25,"priority_second/female","1",9,"Utilities",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"485","female","water_cont",6.7,631,"percentage","priority_second","hoh_gender_final","female"," ",42,"priority_second/female","1",6,"Buckets or other water containers",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"486","male","blanket",21.4,4841,"percentage","priority_second","hoh_gender_final","male"," ",1036,"priority_second/male","2",2,"Blankets and quilts",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"487","male","clothing",12.8,4841,"percentage","priority_second","hoh_gender_final","male"," ",620,"priority_second/male","2",3,"Clothing",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"488","male","floor_mat",0.7,4841,"percentage","priority_second","hoh_gender_final","male"," ",34,"priority_second/male","2",11,"Thermal floor mats",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"489","male","fuel",27.6,4841,"percentage","priority_second","hoh_gender_final","male"," ",1336,"priority_second/male","2",1,"Heating materials / Fuel",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"490","male","kitchen",4.6,4841,"percentage","priority_second","hoh_gender_final","male"," ",223,"priority_second/male","2",6,"Cooking materials/kitchen materials",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"491","male","none",0,4841,"percentage","priority_second","hoh_gender_final","male"," ",0,"priority_second/male","2",12,"No needs",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"492","male","other",0,4841,"percentage","priority_second","hoh_gender_final","male"," ",0,"priority_second/male","2",13,"Other (Specify)",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"493","male","rent_support",4.5,4841,"percentage","priority_second","hoh_gender_final","male"," ",218,"priority_second/male","2",7,"Rental support",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"494","male","repair",11.2,4841,"percentage","priority_second","hoh_gender_final","male"," ",542,"priority_second/male","2",4,"Shelter repair / insulation",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"495","male","stove",3.1,4841,"percentage","priority_second","hoh_gender_final","male"," ",150,"priority_second/male","2",9,"Heating stoves",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"496","male","tarpaulin",4,4841,"percentage","priority_second","hoh_gender_final","male"," ",194,"priority_second/male","2",8,"Tarpaulin sheets",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"497","male","utilities",7,4841,"percentage","priority_second","hoh_gender_final","male"," ",339,"priority_second/male","2",5,"Utilities",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"498","male","water_cont",3.1,4841,"percentage","priority_second","hoh_gender_final","male"," ",150,"priority_second/male","2",10,"Buckets or other water containers",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's second priority need during the winter period?"
"499","female","blanket",17.3,631,"percentage","priority_third","hoh_gender_final","female"," ",109,"priority_third/female","1",1,"Blankets and quilts",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"500","female","clothing",16.5,631,"percentage","priority_third","hoh_gender_final","female"," ",104,"priority_third/female","1",2,"Clothing",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"501","female","floor_mat",4,631,"percentage","priority_third","hoh_gender_final","female"," ",25,"priority_third/female","1",10,"Thermal floor mats",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"502","female","fuel",8.4,631,"percentage","priority_third","hoh_gender_final","female"," ",53,"priority_third/female","1",6,"Heating materials / Fuel",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"503","female","kitchen",10.8,631,"percentage","priority_third","hoh_gender_final","female"," ",68,"priority_third/female","1",4,"Cooking materials/kitchen materials",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"504","female","none",0,631,"percentage","priority_third","hoh_gender_final","female"," ",0,"priority_third/female","1",12,"No needs",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"505","female","rent_support",5.4,631,"percentage","priority_third","hoh_gender_final","female"," ",34,"priority_third/female","1",8,"Rental support",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"506","female","repair",4.3,631,"percentage","priority_third","hoh_gender_final","female"," ",27,"priority_third/female","1",9,"Shelter repair / insulation",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"507","female","stove",6.8,631,"percentage","priority_third","hoh_gender_final","female"," ",43,"priority_third/female","1",7,"Heating stoves",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"508","female","tarpaulin",3.9,631,"percentage","priority_third","hoh_gender_final","female"," ",25,"priority_third/female","1",11,"Tarpaulin sheets",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"509","female","utilities",10.2,631,"percentage","priority_third","hoh_gender_final","female"," ",64,"priority_third/female","1",5,"Utilities",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"510","female","water_cont",12.4,631,"percentage","priority_third","hoh_gender_final","female"," ",78,"priority_third/female","1",3,"Buckets or other water containers",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"511","male","blanket",31.7,4840,"percentage","priority_third","hoh_gender_final","male"," ",1534,"priority_third/male","2",1,"Blankets and quilts",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"512","male","clothing",14.8,4840,"percentage","priority_third","hoh_gender_final","male"," ",716,"priority_third/male","2",2,"Clothing",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"513","male","floor_mat",1.1,4840,"percentage","priority_third","hoh_gender_final","male"," ",53,"priority_third/male","2",11,"Thermal floor mats",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"514","male","fuel",9.1,4840,"percentage","priority_third","hoh_gender_final","male"," ",440,"priority_third/male","2",4,"Heating materials / Fuel",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"515","male","kitchen",7.3,4840,"percentage","priority_third","hoh_gender_final","male"," ",353,"priority_third/male","2",6,"Cooking materials/kitchen materials",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"516","male","none",0.2,4840,"percentage","priority_third","hoh_gender_final","male"," ",10,"priority_third/male","2",12,"No needs",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"517","male","rent_support",3.3,4840,"percentage","priority_third","hoh_gender_final","male"," ",160,"priority_third/male","2",10,"Rental support",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"518","male","repair",5,4840,"percentage","priority_third","hoh_gender_final","male"," ",242,"priority_third/male","2",7,"Shelter repair / insulation",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"519","male","stove",8.3,4840,"percentage","priority_third","hoh_gender_final","male"," ",402,"priority_third/male","2",5,"Heating stoves",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"520","male","tarpaulin",4.9,4840,"percentage","priority_third","hoh_gender_final","male"," ",237,"priority_third/male","2",8,"Tarpaulin sheets",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"521","male","utilities",10.2,4840,"percentage","priority_third","hoh_gender_final","male"," ",494,"priority_third/male","2",3,"Utilities",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"522","male","water_cont",4,4840,"percentage","priority_third","hoh_gender_final","male"," ",194,"priority_third/male","2",9,"Buckets or other water containers",NA,"hoh_gender_final","Specifically regarding shelter and household items, what is your household's third priority need during the winter period?"
"523","female","cash",63.5,631,"percentage","nfi_prefer","hoh_gender_final","female"," ",401,"nfi_prefer/female","1",1,"Cash for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"524","female","in_kind",33.1,631,"percentage","nfi_prefer","hoh_gender_final","female"," ",209,"nfi_prefer/female","1",2,"Receiving the specific item of need (in-kind)",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"525","female","no_preference",0,631,"percentage","nfi_prefer","hoh_gender_final","female"," ",0,"nfi_prefer/female","1",5,"No preference",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"526","female","training",0.7,631,"percentage","nfi_prefer","hoh_gender_final","female"," ",4,"nfi_prefer/female","1",4,"Training on how to use NFI articles",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"527","female","vouchers",2.7,631,"percentage","nfi_prefer","hoh_gender_final","female"," ",17,"nfi_prefer/female","1",3,"Vouchers for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"528","male","cash",64.8,4844,"percentage","nfi_prefer","hoh_gender_final","male"," ",3139,"nfi_prefer/male","2",1,"Cash for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"529","male","in_kind",29.9,4844,"percentage","nfi_prefer","hoh_gender_final","male"," ",1448,"nfi_prefer/male","2",2,"Receiving the specific item of need (in-kind)",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"530","male","no_preference",0.3,4844,"percentage","nfi_prefer","hoh_gender_final","male"," ",15,"nfi_prefer/male","2",5,"No preference",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"531","male","training",0.5,4844,"percentage","nfi_prefer","hoh_gender_final","male"," ",24,"nfi_prefer/male","2",4,"Training on how to use NFI articles",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"532","male","vouchers",4.6,4844,"percentage","nfi_prefer","hoh_gender_final","male"," ",223,"nfi_prefer/male","2",3,"Vouchers for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive non-food item assistance in any form, which one would you prefer?"
"533","female","cash",57.4,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",362,"shelter_prefer/female","1",1,"Cash for the rent or purchase of shelter/shelter materials",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"534","female","discount_accom",0.5,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",3,"shelter_prefer/female","1",6,"Discounted accommodation",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"535","female","in_kind",35.7,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",225,"shelter_prefer/female","1",2,"Direct distribution of shelter/shelter materials (in-kind)",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"536","female","labour",3,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",19,"shelter_prefer/female","1",3,"External actor directly assists with shelter repairs (NGOs, local council, etc)",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"537","female","no_preference",0,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",0,"shelter_prefer/female","1",7,"No preference",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"538","female","training",1.2,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",8,"shelter_prefer/female","1",5,"Training on how to use shelter materials",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"539","female","vouchers",2.3,631,"percentage","shelter_prefer","hoh_gender_final","female"," ",15,"shelter_prefer/female","1",4,"Vouchers for the purchase of shelter/shelter materials",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"540","male","cash",53.5,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",2592,"shelter_prefer/male","2",1,"Cash for the rent or purchase of shelter/shelter materials",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"541","male","discount_accom",0.4,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",19,"shelter_prefer/male","2",6,"Discounted accommodation",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"542","male","in_kind",36.6,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",1773,"shelter_prefer/male","2",2,"Direct distribution of shelter/shelter materials (in-kind)",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"543","male","labour",4.9,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",237,"shelter_prefer/male","2",3,"External actor directly assists with shelter repairs (NGOs, local council, etc)",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"544","male","no_preference",0.3,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",15,"shelter_prefer/male","2",7,"No preference",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"545","male","training",0.5,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",24,"shelter_prefer/male","2",5,"Training on how to use shelter materials",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"546","male","vouchers",3.9,4844,"percentage","shelter_prefer","hoh_gender_final","male"," ",189,"shelter_prefer/male","2",4,"Vouchers for the purchase of shelter/shelter materials",NA,"hoh_gender_final","If you could choose to receive shelter assistance in any form, which one would you prefer?"
"547","female","cash",53.4,631,"percentage","winter_prefer","hoh_gender_final","female"," ",337,"winter_prefer/female","1",1,"Cash for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"548","female","in_kind",37,631,"percentage","winter_prefer","hoh_gender_final","female"," ",233,"winter_prefer/female","1",2,"Receiving the specific item of need (in-kind)",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"549","female","no_preference",0,631,"percentage","winter_prefer","hoh_gender_final","female"," ",0,"winter_prefer/female","1",5,"No preference",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"550","female","training",0.4,631,"percentage","winter_prefer","hoh_gender_final","female"," ",3,"winter_prefer/female","1",4,"Training on how to use NFI articles",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"551","female","vouchers",9.1,631,"percentage","winter_prefer","hoh_gender_final","female"," ",57,"winter_prefer/female","1",3,"Vouchers for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"552","male","cash",60.9,4844,"percentage","winter_prefer","hoh_gender_final","male"," ",2950,"winter_prefer/male","2",1,"Cash for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"553","male","in_kind",28.6,4844,"percentage","winter_prefer","hoh_gender_final","male"," ",1385,"winter_prefer/male","2",2,"Receiving the specific item of need (in-kind)",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"554","male","no_preference",0.3,4844,"percentage","winter_prefer","hoh_gender_final","male"," ",15,"winter_prefer/male","2",5,"No preference",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"555","male","training",1.1,4844,"percentage","winter_prefer","hoh_gender_final","male"," ",53,"winter_prefer/male","2",4,"Training on how to use NFI articles",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"556","male","vouchers",9.1,4844,"percentage","winter_prefer","hoh_gender_final","male"," ",441,"winter_prefer/male","2",3,"Vouchers for the purchase of NFI articles",NA,"hoh_gender_final","If you could choose to receive assistance for winter specifically in any form, which one would you prefer?"
"557","female","livelihood",7.1,631,"percentage","cash_spend","hoh_gender_final","female"," ",45,"cash_spend/female","1",11,"Agricultural / livestock support",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"558","female","food",72,631,"percentage","cash_spend","hoh_gender_final","female"," ",454,"cash_spend/female","1",1,"Food",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"559","female","health",14.4,631,"percentage","cash_spend","hoh_gender_final","female"," ",91,"cash_spend/female","1",6,"Health care",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"560","female","wash",9.6,631,"percentage","cash_spend","hoh_gender_final","female"," ",61,"cash_spend/female","1",9,"Water / Sanitation / Hygiene",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"561","female","education",8.5,631,"percentage","cash_spend","hoh_gender_final","female"," ",54,"cash_spend/female","1",10,"Education",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"562","female","debt_repay",44,631,"percentage","cash_spend","hoh_gender_final","female"," ",278,"cash_spend/female","1",3,"Debt repayment",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"563","female","repair",48.3,631,"percentage","cash_spend","hoh_gender_final","female"," ",305,"cash_spend/female","1",2,"Shelter repair / insulation",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"564","female","rent_support",17.1,631,"percentage","cash_spend","hoh_gender_final","female"," ",108,"cash_spend/female","1",5,"Rental support",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"565","female","fuel",43.3,631,"percentage","cash_spend","hoh_gender_final","female"," ",273,"cash_spend/female","1",4,"Heating materials / Fuel",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"566","female","tarpaulin",14.1,631,"percentage","cash_spend","hoh_gender_final","female"," ",89,"cash_spend/female","1",7,"Winter NFIs (example, blankets, thermal floor mats)",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"567","female","water_cont",10.9,631,"percentage","cash_spend","hoh_gender_final","female"," ",69,"cash_spend/female","1",8,"Other NFI (e.g. kitchen pots or utensils, solar lights, clothing)",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"568","female","other",0,631,"percentage","cash_spend","hoh_gender_final","female"," ",0,"cash_spend/female","1",12,"Other (Specify)",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"569","male","livelihood",13.2,4844,"percentage","cash_spend","hoh_gender_final","male"," ",639,"cash_spend/male","2",7,"Agricultural / livestock support",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"570","male","food",68.3,4844,"percentage","cash_spend","hoh_gender_final","male"," ",3308,"cash_spend/male","2",1,"Food",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
"571","male","health",13.8,4844,"percentage","cash_spend","hoh_gender_final","male"," ",668,"cash_spend/male","2",6,"Health care",NA,"hoh_gender_final","If you received aid in the form of cash, what would be the three main things you would spend it on?"
