"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"6824","herat_idps","owned_no_documents",5.8,621,"percentage","arrangement","strata","herat_idps"," ",36,"arrangement/herat_idps","4",5,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6825","herat_idps","prefer_not",0.2,621,"percentage","arrangement","strata","herat_idps"," ",1,"arrangement/herat_idps","4",7,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6826","herat_idps","rented",25.1,621,"percentage","arrangement","strata","herat_idps"," ",156,"arrangement/herat_idps","4",2,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6827","herat_natural_disaster_affected","free_consent",2.5,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",12,"arrangement/herat_natural_disaster_affected","5",3,"Staying in accommodation for free with owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6828","herat_natural_disaster_affected","free_no_consent",0,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",0,"arrangement/herat_natural_disaster_affected","5",6,"Staying in accommodation for free without owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6829","herat_natural_disaster_affected","hosted",0,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",0,"arrangement/herat_natural_disaster_affected","5",7,"Hosted by friends/family for free",NA,"strata","What is your accommodation arrangement for this shelter?"
"6830","herat_natural_disaster_affected","owned_documents",72.3,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",347,"arrangement/herat_natural_disaster_affected","5",1,"Owned with documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6831","herat_natural_disaster_affected","owned_no_documents",23.1,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",111,"arrangement/herat_natural_disaster_affected","5",2,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6832","herat_natural_disaster_affected","prefer_not",1.9,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",9,"arrangement/herat_natural_disaster_affected","5",4,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6833","herat_natural_disaster_affected","rented",0.2,480,"percentage","arrangement","strata","herat_natural_disaster_affected"," ",1,"arrangement/herat_natural_disaster_affected","5",5,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6834","jawzjan_host","free_consent",1.9,520,"percentage","arrangement","strata","jawzjan_host"," ",10,"arrangement/jawzjan_host","6",3,"Staying in accommodation for free with owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6835","jawzjan_host","free_no_consent",0,520,"percentage","arrangement","strata","jawzjan_host"," ",0,"arrangement/jawzjan_host","6",5,"Staying in accommodation for free without owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6836","jawzjan_host","hosted",0,520,"percentage","arrangement","strata","jawzjan_host"," ",0,"arrangement/jawzjan_host","6",6,"Hosted by friends/family for free",NA,"strata","What is your accommodation arrangement for this shelter?"
"6837","jawzjan_host","owned_documents",92.5,520,"percentage","arrangement","strata","jawzjan_host"," ",481,"arrangement/jawzjan_host","6",1,"Owned with documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6838","jawzjan_host","owned_no_documents",3.7,520,"percentage","arrangement","strata","jawzjan_host"," ",19,"arrangement/jawzjan_host","6",2,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6839","jawzjan_host","prefer_not",0,520,"percentage","arrangement","strata","jawzjan_host"," ",0,"arrangement/jawzjan_host","6",7,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6840","jawzjan_host","rented",1.9,520,"percentage","arrangement","strata","jawzjan_host"," ",10,"arrangement/jawzjan_host","6",4,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6841","jawzjan_idps","free_consent",9.8,590,"percentage","arrangement","strata","jawzjan_idps"," ",58,"arrangement/jawzjan_idps","7",3,"Staying in accommodation for free with owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6842","jawzjan_idps","free_no_consent",0.5,590,"percentage","arrangement","strata","jawzjan_idps"," ",3,"arrangement/jawzjan_idps","7",7,"Staying in accommodation for free without owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6843","jawzjan_idps","hosted",14.9,590,"percentage","arrangement","strata","jawzjan_idps"," ",88,"arrangement/jawzjan_idps","7",2,"Hosted by friends/family for free",NA,"strata","What is your accommodation arrangement for this shelter?"
"6844","jawzjan_idps","owned_documents",2.5,590,"percentage","arrangement","strata","jawzjan_idps"," ",15,"arrangement/jawzjan_idps","7",4,"Owned with documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6845","jawzjan_idps","owned_no_documents",1.7,590,"percentage","arrangement","strata","jawzjan_idps"," ",10,"arrangement/jawzjan_idps","7",5,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6846","jawzjan_idps","prefer_not",1.2,590,"percentage","arrangement","strata","jawzjan_idps"," ",7,"arrangement/jawzjan_idps","7",6,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6847","jawzjan_idps","rented",69.3,590,"percentage","arrangement","strata","jawzjan_idps"," ",409,"arrangement/jawzjan_idps","7",1,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6848","kandahar_host","free_consent",1.4,558,"percentage","arrangement","strata","kandahar_host"," ",8,"arrangement/kandahar_host","8",4,"Staying in accommodation for free with owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6849","kandahar_host","free_no_consent",0.5,558,"percentage","arrangement","strata","kandahar_host"," ",3,"arrangement/kandahar_host","8",5,"Staying in accommodation for free without owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6850","kandahar_host","hosted",0,558,"percentage","arrangement","strata","kandahar_host"," ",0,"arrangement/kandahar_host","8",7,"Hosted by friends/family for free",NA,"strata","What is your accommodation arrangement for this shelter?"
"6851","kandahar_host","owned_documents",70.4,558,"percentage","arrangement","strata","kandahar_host"," ",393,"arrangement/kandahar_host","8",1,"Owned with documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6852","kandahar_host","owned_no_documents",23.3,558,"percentage","arrangement","strata","kandahar_host"," ",130,"arrangement/kandahar_host","8",2,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6853","kandahar_host","prefer_not",0.2,558,"percentage","arrangement","strata","kandahar_host"," ",1,"arrangement/kandahar_host","8",6,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6854","kandahar_host","rented",4.1,558,"percentage","arrangement","strata","kandahar_host"," ",23,"arrangement/kandahar_host","8",3,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6855","kandahar_idps","free_consent",18.3,553,"percentage","arrangement","strata","kandahar_idps"," ",101,"arrangement/kandahar_idps","9",2,"Staying in accommodation for free with owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6856","kandahar_idps","free_no_consent",7.6,553,"percentage","arrangement","strata","kandahar_idps"," ",42,"arrangement/kandahar_idps","9",3,"Staying in accommodation for free without owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6857","kandahar_idps","hosted",3.4,553,"percentage","arrangement","strata","kandahar_idps"," ",19,"arrangement/kandahar_idps","9",6,"Hosted by friends/family for free",NA,"strata","What is your accommodation arrangement for this shelter?"
"6858","kandahar_idps","owned_documents",5.8,553,"percentage","arrangement","strata","kandahar_idps"," ",32,"arrangement/kandahar_idps","9",5,"Owned with documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6859","kandahar_idps","owned_no_documents",6.3,553,"percentage","arrangement","strata","kandahar_idps"," ",35,"arrangement/kandahar_idps","9",4,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6860","kandahar_idps","prefer_not",0.5,553,"percentage","arrangement","strata","kandahar_idps"," ",3,"arrangement/kandahar_idps","9",7,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6861","kandahar_idps","rented",58,553,"percentage","arrangement","strata","kandahar_idps"," ",321,"arrangement/kandahar_idps","9",1,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6862","kandahar_natural_disaster_affected","free_consent",3.9,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",19,"arrangement/kandahar_natural_disaster_affected","10",4,"Staying in accommodation for free with owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6863","kandahar_natural_disaster_affected","free_no_consent",3.2,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",16,"arrangement/kandahar_natural_disaster_affected","10",5,"Staying in accommodation for free without owner's consent",NA,"strata","What is your accommodation arrangement for this shelter?"
"6864","kandahar_natural_disaster_affected","hosted",0,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",0,"arrangement/kandahar_natural_disaster_affected","10",7,"Hosted by friends/family for free",NA,"strata","What is your accommodation arrangement for this shelter?"
"6865","kandahar_natural_disaster_affected","owned_documents",55,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",271,"arrangement/kandahar_natural_disaster_affected","10",1,"Owned with documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6866","kandahar_natural_disaster_affected","owned_no_documents",29.8,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",147,"arrangement/kandahar_natural_disaster_affected","10",2,"Owned without documentation",NA,"strata","What is your accommodation arrangement for this shelter?"
"6867","kandahar_natural_disaster_affected","prefer_not",0.2,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",1,"arrangement/kandahar_natural_disaster_affected","10",6,"Prefer not to answer",NA,"strata","What is your accommodation arrangement for this shelter?"
"6868","kandahar_natural_disaster_affected","rented",7.9,493,"percentage","arrangement","strata","kandahar_natural_disaster_affected"," ",39,"arrangement/kandahar_natural_disaster_affected","10",3,"Rented",NA,"strata","What is your accommodation arrangement for this shelter?"
"6869","badakhshan_host","deed",53.1,510,"percentage","tenure","strata","badakhshan_host"," ",271,"tenure/badakhshan_host","1",1,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6870","badakhshan_host","govt_letter",2.5,510,"percentage","tenure","strata","badakhshan_host"," ",13,"tenure/badakhshan_host","1",3,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6871","badakhshan_host","none",1.8,510,"percentage","tenure","strata","badakhshan_host"," ",9,"tenure/badakhshan_host","1",4,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6872","badakhshan_host","other",0,510,"percentage","tenure","strata","badakhshan_host"," ",0,"tenure/badakhshan_host","1",7,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6873","badakhshan_host","prefer_not",0,510,"percentage","tenure","strata","badakhshan_host"," ",0,"tenure/badakhshan_host","1",8,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6874","badakhshan_host","rental_verbal",0.8,510,"percentage","tenure","strata","badakhshan_host"," ",4,"tenure/badakhshan_host","1",5,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6875","badakhshan_host","rental_written",0.4,510,"percentage","tenure","strata","badakhshan_host"," ",2,"tenure/badakhshan_host","1",6,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6876","badakhshan_host","safayee",0,510,"percentage","tenure","strata","badakhshan_host"," ",0,"tenure/badakhshan_host","1",9,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6877","badakhshan_host","tenure_document",41.4,510,"percentage","tenure","strata","badakhshan_host"," ",211,"tenure/badakhshan_host","1",2,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6878","badakhshan_idps","deed",6.9,576,"percentage","tenure","strata","badakhshan_idps"," ",40,"tenure/badakhshan_idps","2",4,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6879","badakhshan_idps","govt_letter",0.3,576,"percentage","tenure","strata","badakhshan_idps"," ",2,"tenure/badakhshan_idps","2",6,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6880","badakhshan_idps","none",0.2,576,"percentage","tenure","strata","badakhshan_idps"," ",1,"tenure/badakhshan_idps","2",7,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6881","badakhshan_idps","other",0,576,"percentage","tenure","strata","badakhshan_idps"," ",0,"tenure/badakhshan_idps","2",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6882","badakhshan_idps","prefer_not",4.5,576,"percentage","tenure","strata","badakhshan_idps"," ",26,"tenure/badakhshan_idps","2",5,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6883","badakhshan_idps","rental_verbal",57.1,576,"percentage","tenure","strata","badakhshan_idps"," ",329,"tenure/badakhshan_idps","2",1,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6884","badakhshan_idps","rental_written",18.4,576,"percentage","tenure","strata","badakhshan_idps"," ",106,"tenure/badakhshan_idps","2",2,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6885","badakhshan_idps","safayee",0.2,576,"percentage","tenure","strata","badakhshan_idps"," ",1,"tenure/badakhshan_idps","2",8,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6886","badakhshan_idps","tenure_document",12.3,576,"percentage","tenure","strata","badakhshan_idps"," ",71,"tenure/badakhshan_idps","2",3,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6887","herat_host","deed",30.1,574,"percentage","tenure","strata","herat_host"," ",173,"tenure/herat_host","3",2,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6888","herat_host","govt_letter",2.3,574,"percentage","tenure","strata","herat_host"," ",13,"tenure/herat_host","3",6,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6889","herat_host","none",2.6,574,"percentage","tenure","strata","herat_host"," ",15,"tenure/herat_host","3",4,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6890","herat_host","other",0,574,"percentage","tenure","strata","herat_host"," ",0,"tenure/herat_host","3",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6891","herat_host","prefer_not",0.5,574,"percentage","tenure","strata","herat_host"," ",3,"tenure/herat_host","3",7,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6892","herat_host","rental_verbal",9.4,574,"percentage","tenure","strata","herat_host"," ",54,"tenure/herat_host","3",3,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6893","herat_host","rental_written",2.4,574,"percentage","tenure","strata","herat_host"," ",14,"tenure/herat_host","3",5,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6894","herat_host","safayee",0.3,574,"percentage","tenure","strata","herat_host"," ",2,"tenure/herat_host","3",8,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6895","herat_host","tenure_document",52.3,574,"percentage","tenure","strata","herat_host"," ",300,"tenure/herat_host","3",1,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6896","herat_idps","deed",12.9,621,"percentage","tenure","strata","herat_idps"," ",80,"tenure/herat_idps","4",4,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6897","herat_idps","govt_letter",6.4,621,"percentage","tenure","strata","herat_idps"," ",40,"tenure/herat_idps","4",6,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6898","herat_idps","none",33.3,621,"percentage","tenure","strata","herat_idps"," ",207,"tenure/herat_idps","4",1,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6899","herat_idps","other",0,621,"percentage","tenure","strata","herat_idps"," ",0,"tenure/herat_idps","4",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6900","herat_idps","prefer_not",1.4,621,"percentage","tenure","strata","herat_idps"," ",9,"tenure/herat_idps","4",7,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6901","herat_idps","rental_verbal",14.2,621,"percentage","tenure","strata","herat_idps"," ",88,"tenure/herat_idps","4",3,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6902","herat_idps","rental_written",11.9,621,"percentage","tenure","strata","herat_idps"," ",74,"tenure/herat_idps","4",5,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6903","herat_idps","safayee",0.3,621,"percentage","tenure","strata","herat_idps"," ",2,"tenure/herat_idps","4",8,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6904","herat_idps","tenure_document",19.5,621,"percentage","tenure","strata","herat_idps"," ",121,"tenure/herat_idps","4",2,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6905","herat_natural_disaster_affected","deed",17.1,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",82,"tenure/herat_natural_disaster_affected","5",2,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6906","herat_natural_disaster_affected","govt_letter",2.7,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",13,"tenure/herat_natural_disaster_affected","5",4,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6907","herat_natural_disaster_affected","none",1,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",5,"tenure/herat_natural_disaster_affected","5",5,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6908","herat_natural_disaster_affected","other",0.4,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",2,"tenure/herat_natural_disaster_affected","5",7,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6909","herat_natural_disaster_affected","prefer_not",5.8,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",28,"tenure/herat_natural_disaster_affected","5",3,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6910","herat_natural_disaster_affected","rental_verbal",0.8,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",4,"tenure/herat_natural_disaster_affected","5",6,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6911","herat_natural_disaster_affected","rental_written",0,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",0,"tenure/herat_natural_disaster_affected","5",9,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6912","herat_natural_disaster_affected","safayee",0.2,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",1,"tenure/herat_natural_disaster_affected","5",8,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6913","herat_natural_disaster_affected","tenure_document",71.9,480,"percentage","tenure","strata","herat_natural_disaster_affected"," ",345,"tenure/herat_natural_disaster_affected","5",1,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6914","jawzjan_host","deed",27.5,520,"percentage","tenure","strata","jawzjan_host"," ",143,"tenure/jawzjan_host","6",2,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6915","jawzjan_host","govt_letter",2.1,520,"percentage","tenure","strata","jawzjan_host"," ",11,"tenure/jawzjan_host","6",4,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6916","jawzjan_host","none",0.4,520,"percentage","tenure","strata","jawzjan_host"," ",2,"tenure/jawzjan_host","6",7,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6917","jawzjan_host","other",0.4,520,"percentage","tenure","strata","jawzjan_host"," ",2,"tenure/jawzjan_host","6",8,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6918","jawzjan_host","prefer_not",2.5,520,"percentage","tenure","strata","jawzjan_host"," ",13,"tenure/jawzjan_host","6",3,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6919","jawzjan_host","rental_verbal",1.2,520,"percentage","tenure","strata","jawzjan_host"," ",6,"tenure/jawzjan_host","6",5,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6920","jawzjan_host","rental_written",0.4,520,"percentage","tenure","strata","jawzjan_host"," ",2,"tenure/jawzjan_host","6",9,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6921","jawzjan_host","safayee",0.8,520,"percentage","tenure","strata","jawzjan_host"," ",4,"tenure/jawzjan_host","6",6,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6922","jawzjan_host","tenure_document",64.8,520,"percentage","tenure","strata","jawzjan_host"," ",337,"tenure/jawzjan_host","6",1,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6923","jawzjan_idps","deed",0.8,590,"percentage","tenure","strata","jawzjan_idps"," ",5,"tenure/jawzjan_idps","7",7,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6924","jawzjan_idps","govt_letter",3.7,590,"percentage","tenure","strata","jawzjan_idps"," ",22,"tenure/jawzjan_idps","7",5,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6925","jawzjan_idps","none",0.8,590,"percentage","tenure","strata","jawzjan_idps"," ",5,"tenure/jawzjan_idps","7",8,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6926","jawzjan_idps","other",0.2,590,"percentage","tenure","strata","jawzjan_idps"," ",1,"tenure/jawzjan_idps","7",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6927","jawzjan_idps","prefer_not",11.5,590,"percentage","tenure","strata","jawzjan_idps"," ",68,"tenure/jawzjan_idps","7",3,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6928","jawzjan_idps","rental_verbal",51,590,"percentage","tenure","strata","jawzjan_idps"," ",301,"tenure/jawzjan_idps","7",1,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6929","jawzjan_idps","rental_written",22.4,590,"percentage","tenure","strata","jawzjan_idps"," ",132,"tenure/jawzjan_idps","7",2,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6930","jawzjan_idps","safayee",2.2,590,"percentage","tenure","strata","jawzjan_idps"," ",13,"tenure/jawzjan_idps","7",6,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6931","jawzjan_idps","tenure_document",7.3,590,"percentage","tenure","strata","jawzjan_idps"," ",43,"tenure/jawzjan_idps","7",4,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6932","kandahar_host","deed",43.5,558,"percentage","tenure","strata","kandahar_host"," ",243,"tenure/kandahar_host","8",1,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6933","kandahar_host","govt_letter",3.6,558,"percentage","tenure","strata","kandahar_host"," ",20,"tenure/kandahar_host","8",5,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6934","kandahar_host","none",0.7,558,"percentage","tenure","strata","kandahar_host"," ",4,"tenure/kandahar_host","8",7,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6935","kandahar_host","other",0,558,"percentage","tenure","strata","kandahar_host"," ",0,"tenure/kandahar_host","8",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6936","kandahar_host","prefer_not",0.5,558,"percentage","tenure","strata","kandahar_host"," ",3,"tenure/kandahar_host","8",8,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6937","kandahar_host","rental_verbal",9.7,558,"percentage","tenure","strata","kandahar_host"," ",54,"tenure/kandahar_host","8",3,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6938","kandahar_host","rental_written",3.6,558,"percentage","tenure","strata","kandahar_host"," ",20,"tenure/kandahar_host","8",6,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6939","kandahar_host","safayee",8.2,558,"percentage","tenure","strata","kandahar_host"," ",46,"tenure/kandahar_host","8",4,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6940","kandahar_host","tenure_document",30.1,558,"percentage","tenure","strata","kandahar_host"," ",168,"tenure/kandahar_host","8",2,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6941","kandahar_idps","deed",1.3,553,"percentage","tenure","strata","kandahar_idps"," ",7,"tenure/kandahar_idps","9",5,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6942","kandahar_idps","govt_letter",2,553,"percentage","tenure","strata","kandahar_idps"," ",11,"tenure/kandahar_idps","9",4,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6943","kandahar_idps","none",1.1,553,"percentage","tenure","strata","kandahar_idps"," ",6,"tenure/kandahar_idps","9",7,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6944","kandahar_idps","other",0.2,553,"percentage","tenure","strata","kandahar_idps"," ",1,"tenure/kandahar_idps","9",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6945","kandahar_idps","prefer_not",0.4,553,"percentage","tenure","strata","kandahar_idps"," ",2,"tenure/kandahar_idps","9",8,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6946","kandahar_idps","rental_verbal",30,553,"percentage","tenure","strata","kandahar_idps"," ",166,"tenure/kandahar_idps","9",2,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6947","kandahar_idps","rental_written",54.4,553,"percentage","tenure","strata","kandahar_idps"," ",301,"tenure/kandahar_idps","9",1,"Written agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6948","kandahar_idps","safayee",1.3,553,"percentage","tenure","strata","kandahar_idps"," ",7,"tenure/kandahar_idps","9",6,"Safayee Notebook",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6949","kandahar_idps","tenure_document",9.4,553,"percentage","tenure","strata","kandahar_idps"," ",52,"tenure/kandahar_idps","9",3,"Customary tenure document",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6950","kandahar_natural_disaster_affected","deed",24.7,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",122,"tenure/kandahar_natural_disaster_affected","10",2,"Land title deed issued by Court of Law",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6951","kandahar_natural_disaster_affected","govt_letter",3.4,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",17,"tenure/kandahar_natural_disaster_affected","10",5,"Letter of permission from Government Authorities",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6952","kandahar_natural_disaster_affected","none",0.8,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",4,"tenure/kandahar_natural_disaster_affected","10",7,"None (occupied without permission)",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6953","kandahar_natural_disaster_affected","other",0,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",0,"tenure/kandahar_natural_disaster_affected","10",9,"Other",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6954","kandahar_natural_disaster_affected","prefer_not",0.4,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",2,"tenure/kandahar_natural_disaster_affected","10",8,"Prefer not to answer",NA,"strata","What is the tenure agreement of the living space used by the household?"
"6955","kandahar_natural_disaster_affected","rental_verbal",12.4,493,"percentage","tenure","strata","kandahar_natural_disaster_affected"," ",61,"tenure/kandahar_natural_disaster_affected","10",3,"Verbal agreement",NA,"strata","What is the tenure agreement of the living space used by the household?"
